State_Name,State_Abbr,Year,Median_Home_Value,Median_Income,Price_To_Income,Mortgage_Rate_pct,Median_Rent_Price,Active_Listings,Average_CPI,CPI_Index,Population_Estimate,Home_Value_YoY_pct,Income_YoY_pct,Real_Home_Value,Real_Income,Monthly_Mortgage,Mortgage_Burden_pct,Rent_Burden_pct,Annual_Housing_Cost,Affordability_pct,Affordability_Gap_pct,Household_Estimate,Required_Income,Sales_Count
Montana,MT,2022,440585.89648188086,77790.0,5.663785788428858,5.3275,1573.2114674968682,2824.416666666667,292.6254166666667,116.53763415166765,1121533,20.160650712011208,4.234222162669177,378063.18936291547,66750.96896060236,1963.298784397732,30.2861362807209,24.26859186265898,33252.47513537417,42.746465015264384,29.818758137574044,464072,110841.58378458057,2539.0
Montana,MT,2023,443227.7101404342,81270.0,5.453767812728365,6.795375,1509.8646948985386,3220.928787878788,304.70416666666665,121.34797825828672,1130612,0.599613759688733,4.473582722715008,365253.4772330801,66972.68563223892,2310.5181848359553,34.116178439807385,22.29405234254025,37477.22784112101,46.11446762780979,34.94449455183951,472867,124924.09280373671,2111.0
Montana,MT,2024,463633.86522899,81920.0,5.659593081408569,6.7236666666666665,1560.380045341743,3676.166666666667,313.69783333333334,124.92969254551814,1137557,4.6039890155085805,0.7998031253845239,371115.8298577137,65572.88209938757,2399.207441214197,35.14464025216108,22.857129570435692,38990.43432960814,47.59574503125994,36.96915558250723,468981,129968.11443202714,2064.0
Nebraska,NE,2018,151353.32452436726,83110.0,1.82112049722497,4.539041666666667,916.4889530472648,6460.646031746031,251.0995,100.0,1925512,,,151353.32452436726,83110.0,616.3200807276376,8.898858102191856,13.232905109574272,10725.61410826773,12.905323196086787,-132.46221380257055,765490,35752.0470275591,19574.0
Nebraska,NE,2019,158948.9760112074,88560.0,1.794816802294573,3.93375,944.3208737361612,6143.615151515151,255.65258333333333,101.81325862191416,1932571,5.01849002042718,6.557574299121649,156118.15019246953,86982.77729118716,602.2307235889456,8.16030790770929,12.795675795882943,10723.646155313909,12.10890487275735,-147.75155404428097,771444,35745.4871843797,18051.0
Nebraska,NE,2020,167390.27831945973,86660.0,1.9315748709838418,3.113666666666667,981.6349622034122,4685.625505050505,258.85575,103.08891495204092,1963318,5.310699395545115,-2.1454381210478823,162374.66307345763,84063.3544744515,572.8216554550391,7.931986920679056,13.592914316225418,10556.445988488584,12.181451636843507,-146.27606704330094,766663,35188.15329496195,19360.0
Nebraska,NE,2021,186190.8659544919,89680.0,2.0761693349073584,2.9557083333333334,946.7583352667316,3953.230555555556,270.96791666666667,107.91256719613804,1964697,11.231588730112364,3.484883452573273,172538.63084924853,83104.31521566976,624.4380441962419,8.355549208691908,12.668487983051715,11589.455581353724,12.923121745488094,-132.14205198116335,785982,38631.518604512414,20798.0
Nebraska,NE,2022,207448.72834339863,83540.0,2.483226338800558,5.3275,1022.20575488409,3825.201515151515,292.6254166666667,116.53763415166765,1972595,11.41724234426329,-6.846565566458517,178010.0736157171,71684.99739000798,924.4141481460233,13.278632724146853,14.683348166877042,15656.84180130705,18.74173066950808,-60.070596088591756,803157,52189.4726710235,17387.0
Nebraska,NE,2023,215915.8888649128,91500.0,2.359736490326916,6.795375,1091.9728228096344,3637.6007575757576,304.70416666666665,121.34797825828672,1988172,4.081567811540454,9.528369643284652,177931.1793768333,75402.9867767917,1125.5559528517151,14.761389545596264,14.320955053241105,18256.820989248663,19.95280982431548,-50.35476338495704,813864,60856.06996416221,14260.0
Nebraska,NE,2024,224847.02391638127,86140.0,2.610251032231034,6.7236666666666665,1207.4063775223844,4057.3545454545456,313.69783333333334,124.92969254551814,2005591,4.136395472524135,-5.857923497267759,179978.84997152156,68950.7820317535,1163.5359135135877,16.208998098633682,16.82014921089925,18909.065488323442,21.95155036954196,-36.66460680438026,824012,63030.218294411476,14628.0
Nevada,NV,2018,275403.45251940074,76090.0,3.619443455373909,4.539041666666667,1254.741731786182,16123.002777777778,251.0995,100.0,3030725,,,275403.45251940074,76090.0,1121.4598597211536,17.686316620651652,19.788278067333664,19516.394272080663,25.649092222474255,-16.963203764823252,1129810,65054.64757360221,55761.0
Nevada,NV,2019,297527.58387577336,85930.0,3.4624413345254665,3.93375,1331.3674685618626,18760.989393939395,255.65258333333333,101.81325862191416,3090771,8.033352942376082,12.93205414640557,292228.72138946934,84399.61667379983,1127.2815756456578,15.742323877281386,18.592353802795706,20072.98575301491,23.359694813237414,-28.426335360339017,1143557,66909.9525100497,53242.0
Nevada,NV,2020,316299.5348421859,73360.0,4.3116076178051514,3.113666666666667,1388.6958814391382,15162.769696969695,258.85575,103.08891495204092,3116851,6.309314491744877,-14.62818573257303,306822.06228413107,71161.87034670854,1082.3999158551885,17.705560237543978,22.715854112963,19947.38875679035,27.19109699671531,-10.33023052958844,1130011,66491.29585596784,52026.0
